,IncidentFromDate,PRCP,OffenseCode,Offense Description,CaseStatus,LocationLandmark
11929,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Family Apartments
11930,2014,0.0,2903,Damage to Property – Public,Inactive,Maulding Residence Hall
11931,2014,0.0,2399,Larceny Offense Free Text,Closed/Cleared,Fowler Street @ Fourth Street
11932,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Bobby Dodd Way & Power Plant Substation Drive
11933,2014,0.0,2314,Larceny – Of Government Property,Inactive,"Sixth Street, Nw at McMillan Street, NW"
11934,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Peters Parking Deck
11935,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Caldwell Residence Hall
11936,2014,0.0,2308,Larceny – From Building,Inactive,Sigma Nu Fraternity   325   Z2
11937,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Family Apartments
11938,2014,0.0,2903,Damage to Property – Public,Inactive,Maulding Residence Hall
11939,2014,0.0,2399,Larceny Offense Free Text,Closed/Cleared,Fowler Street @ Fourth Street
11940,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Bobby Dodd Way & Power Plant Substation Drive
11941,2014,0.0,2314,Larceny – Of Government Property,Inactive,"Sixth Street, Nw at McMillan Street, NW"
11942,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Peters Parking Deck
11943,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Caldwell Residence Hall
11944,2014,0.0,2308,Larceny – From Building,Inactive,Sigma Nu Fraternity   325   Z2
11945,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Family Apartments
11946,2014,0.0,2903,Damage to Property – Public,Inactive,Maulding Residence Hall
11947,2014,0.0,2399,Larceny Offense Free Text,Closed/Cleared,Fowler Street @ Fourth Street
11948,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Bobby Dodd Way & Power Plant Substation Drive
11949,2014,0.0,2314,Larceny – Of Government Property,Inactive,"Sixth Street, Nw at McMillan Street, NW"
11950,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Peters Parking Deck
11951,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Caldwell Residence Hall
11952,2014,0.0,2308,Larceny – From Building,Inactive,Sigma Nu Fraternity   325   Z2
11953,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Family Apartments
11954,2014,0.0,2903,Damage to Property – Public,Inactive,Maulding Residence Hall
11955,2014,0.0,2399,Larceny Offense Free Text,Closed/Cleared,Fowler Street @ Fourth Street
11956,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Bobby Dodd Way & Power Plant Substation Drive
11957,2014,0.0,2314,Larceny – Of Government Property,Inactive,"Sixth Street, Nw at McMillan Street, NW"
11958,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Peters Parking Deck
11959,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Caldwell Residence Hall
11960,2014,0.0,2308,Larceny – From Building,Inactive,Sigma Nu Fraternity   325   Z2
11961,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Family Apartments
11962,2014,0.0,2903,Damage to Property – Public,Inactive,Maulding Residence Hall
11963,2014,0.0,2399,Larceny Offense Free Text,Closed/Cleared,Fowler Street @ Fourth Street
11964,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Bobby Dodd Way & Power Plant Substation Drive
11965,2014,0.0,2314,Larceny – Of Government Property,Inactive,"Sixth Street, Nw at McMillan Street, NW"
11966,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Peters Parking Deck
11967,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Caldwell Residence Hall
11968,2014,0.0,2308,Larceny – From Building,Inactive,Sigma Nu Fraternity   325   Z2
11969,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Family Apartments
11970,2014,0.0,2903,Damage to Property – Public,Inactive,Maulding Residence Hall
11971,2014,0.0,2399,Larceny Offense Free Text,Closed/Cleared,Fowler Street @ Fourth Street
11972,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Bobby Dodd Way & Power Plant Substation Drive
11973,2014,0.0,2314,Larceny – Of Government Property,Inactive,"Sixth Street, Nw at McMillan Street, NW"
11974,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Peters Parking Deck
11975,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Caldwell Residence Hall
11976,2014,0.0,2308,Larceny – From Building,Inactive,Sigma Nu Fraternity   325   Z2
11977,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Family Apartments
11978,2014,0.0,2903,Damage to Property – Public,Inactive,Maulding Residence Hall
11979,2014,0.0,2399,Larceny Offense Free Text,Closed/Cleared,Fowler Street @ Fourth Street
11980,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Bobby Dodd Way & Power Plant Substation Drive
11981,2014,0.0,2314,Larceny – Of Government Property,Inactive,"Sixth Street, Nw at McMillan Street, NW"
11982,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Peters Parking Deck
11983,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Caldwell Residence Hall
11984,2014,0.0,2308,Larceny – From Building,Inactive,Sigma Nu Fraternity   325   Z2
11985,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Family Apartments
11986,2014,0.0,2903,Damage to Property – Public,Inactive,Maulding Residence Hall
11987,2014,0.0,2399,Larceny Offense Free Text,Closed/Cleared,Fowler Street @ Fourth Street
11988,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Bobby Dodd Way & Power Plant Substation Drive
11989,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,North Avenue Apartments  191  Z2
11990,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
11991,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Gilbert Price Library
11992,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Matheson Residence Hall
11993,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
11994,2014,0.0,3562,Marijuana – Possession of,Closed/Cleared,"Ferst Drive, NW & Fowler Street, NW"
11995,2014,0.0,9999,Non-Crime (not reported to state),Further Investigation,Alpha Tau Omega
11996,2014,0.0,2589,Forgery Offense Free Text,Inactive,Student Center   104   Z3
11997,2014,0.0,2308,Larceny – From Building,Inactive,Sigma Phi Epsilon
11998,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Technology Square Research Bldg
11999,2014,0.0,2204,Burglary – No Forced Entry – Residence,Inactive,Woodruff Resident Hall  North Building
12000,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Perry-Matheson Residence Hall   92   Z2
12001,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Towers Residence Hall
12002,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
12003,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments/South  191  Z2
12004,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Howell Residence Hall
12005,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,North Avenue Apartments  191  Z2
12006,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
12007,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Gilbert Price Library
12008,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Matheson Residence Hall
12009,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
12010,2014,0.0,3562,Marijuana – Possession of,Closed/Cleared,"Ferst Drive, NW & Fowler Street, NW"
12011,2014,0.0,9999,Non-Crime (not reported to state),Further Investigation,Alpha Tau Omega
12012,2014,0.0,2589,Forgery Offense Free Text,Inactive,Student Center   104   Z3
12013,2014,0.0,2308,Larceny – From Building,Inactive,Sigma Phi Epsilon
12014,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Technology Square Research Bldg
12015,2014,0.0,2204,Burglary – No Forced Entry – Residence,Inactive,Woodruff Resident Hall  North Building
12016,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Perry-Matheson Residence Hall   92   Z2
12017,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Towers Residence Hall
12018,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
12019,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments/South  191  Z2
12020,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Howell Residence Hall
12021,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,North Avenue Apartments  191  Z2
12022,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
12023,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Gilbert Price Library
12024,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Matheson Residence Hall
12025,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
12026,2014,0.0,3562,Marijuana – Possession of,Closed/Cleared,"Ferst Drive, NW & Fowler Street, NW"
12027,2014,0.0,9999,Non-Crime (not reported to state),Further Investigation,Alpha Tau Omega
12028,2014,0.0,2589,Forgery Offense Free Text,Inactive,Student Center   104   Z3
12029,2014,0.0,2308,Larceny – From Building,Inactive,Sigma Phi Epsilon
12030,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Technology Square Research Bldg
12031,2014,0.0,2204,Burglary – No Forced Entry – Residence,Inactive,Woodruff Resident Hall  North Building
12032,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Perry-Matheson Residence Hall   92   Z2
12033,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Towers Residence Hall
12034,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
12035,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments/South  191  Z2
12036,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Howell Residence Hall
12037,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,North Avenue Apartments  191  Z2
12038,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
12039,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Gilbert Price Library
12040,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Matheson Residence Hall
12041,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
12042,2014,0.0,3562,Marijuana – Possession of,Closed/Cleared,"Ferst Drive, NW & Fowler Street, NW"
12043,2014,0.0,9999,Non-Crime (not reported to state),Further Investigation,Alpha Tau Omega
12044,2014,0.0,2589,Forgery Offense Free Text,Inactive,Student Center   104   Z3
12045,2014,0.0,2308,Larceny – From Building,Inactive,Sigma Phi Epsilon
12046,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Technology Square Research Bldg
12047,2014,0.0,2204,Burglary – No Forced Entry – Residence,Inactive,Woodruff Resident Hall  North Building
12048,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Perry-Matheson Residence Hall   92   Z2
12049,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Towers Residence Hall
12050,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
12051,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments/South  191  Z2
12052,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Howell Residence Hall
12053,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,North Avenue Apartments  191  Z2
12054,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
12055,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Gilbert Price Library
12056,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Matheson Residence Hall
12057,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
12058,2014,0.0,3562,Marijuana – Possession of,Closed/Cleared,"Ferst Drive, NW & Fowler Street, NW"
12059,2014,0.0,9999,Non-Crime (not reported to state),Further Investigation,Alpha Tau Omega
12060,2014,0.0,2589,Forgery Offense Free Text,Inactive,Student Center   104   Z3
12061,2014,0.0,2308,Larceny – From Building,Inactive,Sigma Phi Epsilon
12062,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Technology Square Research Bldg
12063,2014,0.0,2204,Burglary – No Forced Entry – Residence,Inactive,Woodruff Resident Hall  North Building
12064,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Perry-Matheson Residence Hall   92   Z2
12065,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Towers Residence Hall
12066,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
12067,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments/South  191  Z2
12068,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Howell Residence Hall
12069,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,North Avenue Apartments  191  Z2
12070,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
12071,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Gilbert Price Library
12072,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Matheson Residence Hall
12073,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
12074,2014,0.0,3562,Marijuana – Possession of,Closed/Cleared,"Ferst Drive, NW & Fowler Street, NW"
12075,2014,0.0,9999,Non-Crime (not reported to state),Further Investigation,Alpha Tau Omega
12076,2014,0.0,2589,Forgery Offense Free Text,Inactive,Student Center   104   Z3
12077,2014,0.0,2308,Larceny – From Building,Inactive,Sigma Phi Epsilon
12078,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Technology Square Research Bldg
12079,2014,0.0,2204,Burglary – No Forced Entry – Residence,Inactive,Woodruff Resident Hall  North Building
12080,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Perry-Matheson Residence Hall   92   Z2
12081,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Towers Residence Hall
12082,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
12083,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments/South  191  Z2
12084,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Howell Residence Hall
12085,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,North Avenue Apartments  191  Z2
12086,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
12087,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Gilbert Price Library
12088,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Matheson Residence Hall
12089,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
12090,2014,0.0,3562,Marijuana – Possession of,Closed/Cleared,"Ferst Drive, NW & Fowler Street, NW"
12091,2014,0.0,9999,Non-Crime (not reported to state),Further Investigation,Alpha Tau Omega
12092,2014,0.0,2589,Forgery Offense Free Text,Inactive,Student Center   104   Z3
12093,2014,0.0,2308,Larceny – From Building,Inactive,Sigma Phi Epsilon
12094,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Technology Square Research Bldg
12095,2014,0.0,2204,Burglary – No Forced Entry – Residence,Inactive,Woodruff Resident Hall  North Building
12096,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Perry-Matheson Residence Hall   92   Z2
12097,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Towers Residence Hall
12098,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
12099,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments/South  191  Z2
12100,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Howell Residence Hall
12101,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,North Avenue Apartments  191  Z2
12102,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
12103,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Gilbert Price Library
12104,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Matheson Residence Hall
12105,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
12106,2014,0.0,3562,Marijuana – Possession of,Closed/Cleared,"Ferst Drive, NW & Fowler Street, NW"
12107,2014,0.0,9999,Non-Crime (not reported to state),Further Investigation,Alpha Tau Omega
12108,2014,0.0,2589,Forgery Offense Free Text,Inactive,Student Center   104   Z3
12109,2014,0.0,2308,Larceny – From Building,Inactive,Sigma Phi Epsilon
12110,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Technology Square Research Bldg
12111,2014,0.0,2204,Burglary – No Forced Entry – Residence,Inactive,Woodruff Resident Hall  North Building
12112,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Perry-Matheson Residence Hall   92   Z2
12113,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Towers Residence Hall
12114,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building
12115,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments/South  191  Z2
12116,2014,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Howell Residence Hall
12117,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,North Avenue Apartments  191  Z2
12118,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Field Residence Hall
12119,2014,0.0,4104,Liquor – Possession Of,Closed/Cleared,Gilbert Price Library
